2017-02-15 20:17:09 status unpacked findutils:armhf 4.6.0+git+20160126-2
2017-02-15 20:17:09 status unpacked findutils:armhf 4.6.0+git+20160126-2
2017-02-15 20:17:09 install gcc-6-base:armhf <none> 6.0.1-0ubuntu1
2017-02-15 20:17:09 status half-installed gcc-6-base:armhf 6.0.1-0ubuntu1
2017-02-15 20:17:09 status unpacked gcc-6-base:armhf 6.0.1-0ubuntu1
2017-02-15 20:17:09 status unpacked gcc-6-base:armhf 6.0.1-0ubuntu1
2017-02-15 20:17:09 install grep:armhf <none> 2.24-1
2017-02-15 20:17:09 status half-installed grep:armhf 2.24-1
2017-02-15 20:17:09 status unpacked grep:armhf 2.24-1
2017-02-15 20:17:09 status unpacked grep:armhf 2.24-1
2017-02-15 20:17:09 install gzip:armhf <none> 1.6-4ubuntu1
2017-02-15 20:17:09 status half-installed gzip:armhf 1.6-4ubuntu1
2017-02-15 20:17:09 status unpacked gzip:armhf 1.6-4ubuntu1
2017-02-15 20:17:09 status unpacked gzip:armhf 1.6-4ubuntu1
2017-02-15 20:17:09 install hostname:armhf <none> 3.16ubuntu2
2017-02-15 20:17:09 status half-installed hostname:armhf 3.16ubuntu2
2017-02-15 20:17:09 status unpacked hostname:armhf 3.16ubuntu2
2017-02-15 20:17:09 status unpacked hostname:armhf 3.16ubuntu2
2017-02-15 20:17:09 install init:armhf <none> 1.29ubuntu1
2017-02-15 20:17:09 status half-installed init:armhf 1.29ubuntu1
2017-02-15 20:17:09 status unpacked init:armhf 1.29ubuntu1
2017-02-15 20:17:09 status unpacked init:armhf 1.29ubuntu1
2017-02-15 20:17:09 install init-system-helpers:all <none> 1.29ubuntu1
2017-02-15 20:17:09 status half-installed init-system-helpers:all 1.29ubuntu1
2017-02-15 20:17:09 status unpacked init-system-helpers:all 1.29ubuntu1
2017-02-15 20:17:09 status unpacked init-system-helpers:all 1.29ubuntu1
2017-02-15 20:17:09 install initscripts:armhf <none> 2.88dsf-59.3ubuntu2
2017-02-15 20:17:09 status half-installed initscripts:armhf 2.88dsf-59.3ubuntu2
2017-02-15 20:17:09 status unpacked initscripts:armhf 2.88dsf-59.3ubuntu2
2017-02-15 20:17:09 status unpacked initscripts:armhf 2.88dsf-59.3ubuntu2
2017-02-15 20:17:09 install insserv:armhf <none> 1.14.0-5ubuntu3
2017-02-15 20:17:09 status half-installed insserv:armhf 1.14.0-5ubuntu3
2017-02-15 20:17:09 status unpacked insserv:armhf 1.14.0-5ubuntu3
2017-02-15 20:17:09 status unpacked insserv:armhf 1.14.0-5ubuntu3
2017-02-15 20:17:09 install libacl1:armhf <none> 2.2.52-3
2017-02-15 20:17:09 status half-installed libacl1:armhf 2.2.52-3
2017-02-15 20:17:09 status unpacked libacl1:armhf 2.2.52-3
2017-02-15 20:17:09 status unpacked libacl1:armhf 2.2.52-3
2017-02-15 20:17:09 install libapparmor1:armhf <none> 2.10.95-0ubuntu2
2017-02-15 20:17:09 status half-installed libapparmor1:armhf 2.10.95-0ubuntu2
2017-02-15 20:17:10 status unpacked libapparmor1:armhf 2.10.95-0ubuntu2
2017-02-15 20:17:10 status unpacked libapparmor1:armhf 2.10.95-0ubuntu2
2017-02-15 20:17:10 install libattr1:armhf <none> 1:2.4.47-2
2017-02-15 20:17:10 status half-installed libattr1:armhf 1:2.4.47-2
2017-02-15 20:17:10 status unpacked libattr1:armhf 1:2.4.47-2
2017-02-15 20:17:10 status unpacked libattr1:armhf 1:2.4.47-2
2017-02-15 20:17:10 install libaudit-common:all <none> 1:2.4.5-1ubuntu2
2017-02-15 20:17:10 status half-installed libaudit-common:all 1:2.4.5-1ubuntu2
2017-02-15 20:17:10 status unpacked libaudit-common:all 1:2.4.5-1ubuntu2
2017-02-15 20:17:10 status unpacked libaudit-common:all 1:2.4.5-1ubuntu2
2017-02-15 20:17:10 install libaudit1:armhf <none> 1:2.4.5-1ubuntu2
2017-02-15 20:17:10 status half-installed libaudit1:armhf 1:2.4.5-1ubuntu2
2017-02-15 20:17:10 status unpacked libaudit1:armhf 1:2.4.5-1ubuntu2
2017-02-15 20:17:10 status unpacked libaudit1:armhf 1:2.4.5-1ubuntu2
2017-02-15 20:17:10 install libblkid1:armhf <none> 2.27.1-6ubuntu3
2017-02-15 20:17:10 status half-installed libblkid1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:10 status unpacked libblkid1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:10 status unpacked libblkid1:armhf 2.27.1-6ubuntu3
2017-02-15 20:17:10 install libbz2-1.0:armhf <none> 1.0.6-8
2017-02-15 20:17:10 status half-installed libbz2-1.0:armhf 1.0.6-8
2017-02-15 20:17:10 status unpacked libbz2-1.0:armhf 1.0.6-8
2017-02-15 20:17:10 status unpacked libbz2-1.0:armhf 1.0.6-8
2017-02-15 20:17:10 install libc-bin:armhf <none> 2.23-0ubuntu3
2017-02-15 20:17:10 status half-installed libc-bin:armhf 2.23-0ubuntu3
2017-02-15 20:17:10 status unpacked libc-bin:armhf 2.23-0ubuntu3
2017-02-15 20:17:10 status unpacked libc-bin:armhf 2.23-0ubuntu3
2017-02-15 20:17:10 upgrade libc6:armhf 2.23-0ubuntu3 2.23-0ubuntu3
2017-02-15 20:17:10 status half-configured libc6:armhf 2.23-0ubuntu3
2017-02-15 20:17:10 status unpacked libc6:armhf 2.23-0ubuntu3
2017-02-15 20:17:10 status half-installed libc6:armhf 2.23-0ubuntu3
2017-02-15 20:17:11 status half-installed libc6:armhf 2.23-0ubuntu3
2017-02-15 20:17:11 status unpacked libc6:armhf 2.23-0ubuntu3
